repository	path	blob_sha	depth	scope	line_ranges	execution_evidence
meta	docs/evidence/repository-audit-2026-09-06/VERIFICATION-SUMMARY.md	d7b6f2c7b537bede540a28d4f07418e6428ab933	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_verification_summary; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/evidence/ci-meta-times-1.csv	28e111f93a3c33707877aa03fbb5d267e36c76cd	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_ci_timing_partition; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/evidence/ci-meta-times-2.csv	64323fed60950166c27e7fd5b1d1401a21944fee	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_ci_timing_partition; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/evidence/ci-meta-times-3.csv	80d4d5e6a8802e97bf65438f80fb54421b5cd36b	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_ci_timing_partition; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/evidence/ci-recalculation.json	b083b94f30ab0d1de5c628c9a654f036ee7b0d41	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_ci_recalculation; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/evidence/ci-run-index.json	d7bc05f25694ef9e71914f5fa0166079f5885a49	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_ci_run_index; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/evidence/coverage-reconciliation.json	098c1224a376c1e5eb419a06f43e3bc2f94603d8	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_coverage_reconciliation; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/evidence/current-work.json	727f0c76406bced0b61c2da540ccc714a3e968b2	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_work_state_snapshot; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/evidence/external-references.json	7ccaeadf5fc6472fbedf604a2ad785531d533e6f	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_external_reference_inventory; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/evidence/instruction-sources.json	5bc1d6edf2749330f328c8eab09c7484d3795400	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_instruction_source_inventory; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/evidence/live-governance-readback.json	2415e70f2b95cb7ceb080085cf44f1b1f2309400	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_governance_transcription_not_live_readback; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/evidence/native-probe-results.json	2d8178c224875e96a5ab0c61558a588642d5360f	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_native_probe_results; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/evidence/prior-linux-bounded.log	480785376aa0f13b5e74eac3126898b242d956cb	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_execution_log; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/evidence/prior-native-verification.json	15c3ed247b12847ce4764af28f4e7bdba381db0b	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_native_verification_record; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/evidence/revision-provenance.json	5eeb69f3702749bafad268af9809165ad733dddd	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_revision_provenance; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/evidence/workflow-inventory.json	a3aba9357c246cc6fbcd1c5a46b1c00593b7d2c0	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_workflow_inventory; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
